Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
05-2019,VERD./HORT. IV GAMA,2004.21,7205.42,0.36,11.72,HIPERMERCADOS,2019,5
05-2019,PUERRO,269.94,822.45,3.05,3.01,HIPERMERCADOS,2019,5
06-2019,TOTAL PATATAS,10924.42,11364.46,1.04,14.52,HIPERMERCADOS,2019,6
06-2019,PATATAS FRESCAS,5963.34,5172.11,0.87,7.96,HIPERMERCADOS,2019,6
06-2019,PATATAS CONGELADAS,377.19,509.5,1.35,1.19,HIPERMERCADOS,2019,6
06-2019,PATATAS PROCESADAS,916.78,5682.85,0.62,8.84,HIPERMERCADOS,2019,6
06-2019,PATATAS FRITAS,734.21,5411.14,7.37,0.85,HIPERMERCADOS,2019,6
06-2019,T.HORTALIZAS FRESCAS,17650.32,34731.36,1.97,26.43,HIPERMERCADOS,2019,6
06-2019,TOMATES,4577.89,7274.13,1.59,14.12,HIPERMERCADOS,2019,6
06-2019,CEBOLLAS,2351.83,3176.14,1.35,8.84,HIPERMERCADOS,2019,6
06-2019,AJOS,188.62,939.74,4.98,2.83,HIPERMERCADOS,2019,6
06-2019,COLES,284.35,274.27,0.96,1.03,HIPERMERCADOS,2019,6
06-2019,PEPINOS,879.22,999.23,1.14,5.79,HIPERMERCADOS,2019,6
06-2019,JUDIAS VERDES,369.94,1243.4,3.36,2.18,HIPERMERCADOS,2019,6
06-2019,PIMIENTOS,1421.23,3049.85,2.15,8.76,HIPERMERCADOS,2019,6
06-2019,CHAMPIÑONES+O.SETAS,384.38,1685.08,4.38,4.03,HIPERMERCADOS,2019,6
06-2019,LECHUGA/ESC./ENDIVIA,1408.45,4570.82,3.25,9.69,HIPERMERCADOS,2019,6
06-2019,ESPARRAGOS,270.03,944.59,0.35,2.56,HIPERMERCADOS,2019,6
06-2019,VERDURAS DE HOJA,172.55,694.75,4.03,2.36,HIPERMERCADOS,2019,6
06-2019,BERENJENAS,536.39,741.9,1.38,2.79,HIPERMERCADOS,2019,6
06-2019,ZANAHORIAS,1208.89,1095.68,0.91,6.22,HIPERMERCADOS,2019,6
06-2019,CALABACINES,1437.18,1753.22,1.22,7.13,HIPERMERCADOS,2019,6
06-2019,OTR.HORTALIZAS/VERD.,2159.35,6288.58,2.91,11.66,HIPERMERCADOS,2019,6
06-2019,BROCOLI,317.17,612.81,1.93,2.12,HIPERMERCADOS,2019,6
06-2019,ALCACHOFAS,85.95,272.79,3.17,0.54,HIPERMERCADOS,2019,6
06-2019,APIO,107.62,212.21,1.97,0.73,HIPERMERCADOS,2019,6
06-2019,COLIFLOR,33.53,51.34,1.53,0.19,HIPERMERCADOS,2019,6
06-2019,VERD./HORT. IV GAMA,2404.08,7707.08,3.21,11.64,HIPERMERCADOS,2019,6
06-2019,PUERRO,204.39,659.81,3.23,2.37,HIPERMERCADOS,2019,6
07-2019,TOTAL PATATAS,10083.79,10915.71,1.08,14.73,HIPERMERCADOS,2019,7
07-2019,PATATAS FRESCAS,5614.54,5201.48,0.93,7.48,HIPERMERCADOS,2019,7
07-2019,PATATAS CONGELADAS,267.73,429.66,0.16,1.17,HIPERMERCADOS,2019,7
07-2019,PATATAS PROCESADAS,840.3,5284.57,6.29,9.21,HIPERMERCADOS,2019,7
07-2019,PATATAS FRITAS,676.03,504.15,7.46,8.79,HIPERMERCADOS,2019,7
07-2019,T.HORTALIZAS FRESCAS,16855.06,32562.95,1.93,26.98,HIPERMERCADOS,2019,7
07-2019,TOMATES,4666.09,7547.13,1.62,14.35,HIPERMERCADOS,2019,7
07-2019,CEBOLLAS,2016.64,2780.92,1.38,8.23,HIPERMERCADOS,2019,7
07-2019,AJOS,173.65,882.61,5.08,2.98,HIPERMERCADOS,2019,7
07-2019,COLES,150.93,162.94,1.08,0.89,HIPERMERCADOS,2019,7
07-2019,PEPINOS,1155.86,1307.24,1.13,6.02,HIPERMERCADOS,2019,7
07-2019,JUDIAS VERDES,352.32,973.05,2.76,2.12,HIPERMERCADOS,2019,7
07-2019,PIMIENTOS,1638.27,3448.68,2.11,9.77,HIPERMERCADOS,2019,7
07-2019,CHAMPIÑONES+O.SETAS,287.66,1287.18,4.47,0.35,HIPERMERCADOS,2019,7
07-2019,LECHUGA/ESC./ENDIVIA,1362.19,4402.06,3.23,10.67,HIPERMERCADOS,2019,7
07-2019,ESPARRAGOS,57.31,368.65,6.43,0.84,HIPERMERCADOS,2019,7
07-2019,VERDURAS DE HOJA,155.52,535.38,3.44,1.67,HIPERMERCADOS,2019,7
07-2019,BERENJENAS,404.0,603.66,1.49,2.27,HIPERMERCADOS,2019,7
07-2019,ZANAHORIAS,1243.29,1055.07,0.85,6.63,HIPERMERCADOS,2019,7
07-2019,CALABACINES,1368.47,1649.06,1.21,5.94,HIPERMERCADOS,2019,7
07-2019,OTR.HORTALIZAS/VERD.,1822.87,5559.32,3.05,10.36,HIPERMERCADOS,2019,7
07-2019,BROCOLI,303.48,611.47,2.01,1.72,HIPERMERCADOS,2019,7
07-2019,ALCACHOFAS,48.02,82.91,1.73,0.18,HIPERMERCADOS,2019,7
07-2019,APIO,69.74,138.99,1.99,0.53,HIPERMERCADOS,2019,7
07-2019,COLIFLOR,15.34,24.03,1.57,0.07,HIPERMERCADOS,2019,7
07-2019,VERD./HORT. IV GAMA,2192.01,6876.06,3.14,11.17,HIPERMERCADOS,2019,7
07-2019,PUERRO,146.01,525.84,0.36,1.64,HIPERMERCADOS,2019,7
08-2019,TOTAL PATATAS,11363.21,11661.51,1.03,15.69,HIPERMERCADOS,2019,8
08-2019,PATATAS FRESCAS,6621.77,6007.09,0.91,9.22,HIPERMERCADOS,2019,8
08-2019,PATATAS CONGELADAS,345.58,461.6,1.34,1.04,HIPERMERCADOS,2019,8
08-2019,PATATAS PROCESADAS,879.17,5192.82,5.91,9.67,HIPERMERCADOS,2019,8
08-2019,PATATAS FRITAS,702.75,4917.1,0.07,9.07,HIPERMERCADOS,2019,8
08-2019,T.HORTALIZAS FRESCAS,15575.89,31101.76,0.02,26.55,HIPERMERCADOS,2019,8
08-2019,TOMATES,3641.27,6369.12,1.75,13.62,HIPERMERCADOS,2019,8
08-2019,CEBOLLAS,2190.71,2929.48,1.34,9.08,HIPERMERCADOS,2019,8
08-2019,AJOS,190.86,939.29,4.92,3.21,HIPERMERCADOS,2019,8
08-2019,COLES,247.71,388.68,1.57,1.06,HIPERMERCADOS,2019,8
08-2019,PEPINOS,961.41,1121.49,1.17,5.97,HIPERMERCADOS,2019,8
08-2019,JUDIAS VERDES,291.63,866.86,2.97,2.26,HIPERMERCADOS,2019,8
08-2019,PIMIENTOS,1497.67,3056.6,2.04,10.12,HIPERMERCADOS,2019,8
08-2019,CHAMPIÑONES+O.SETAS,299.24,1295.74,4.33,3.24,HIPERMERCADOS,2019,8
08-2019,LECHUGA/ESC./ENDIVIA,1333.38,4371.05,3.28,10.35,HIPERMERCADOS,2019,8
08-2019,ESPARRAGOS,43.2,271.22,6.28,0.61,HIPERMERCADOS,2019,8
08-2019,VERDURAS DE HOJA,159.41,656.5,4.12,1.91,HIPERMERCADOS,2019,8
08-2019,BERENJENAS,440.85,769.92,1.75,2.56,HIPERMERCADOS,2019,8
08-2019,ZANAHORIAS,1321.56,1127.87,0.85,6.85,HIPERMERCADOS,2019,8
08-2019,CALABACINES,1162.83,1352.99,1.16,0.55,HIPERMERCADOS,2019,8
08-2019,OTR.HORTALIZAS/VERD.,1794.18,5584.96,3.11,10.25,HIPERMERCADOS,2019,8
08-2019,BROCOLI,292.86,572.12,1.95,1.73,HIPERMERCADOS,2019,8
08-2019,ALCACHOFAS,25.22,42.85,0.17,0.19,HIPERMERCADOS,2019,8
08-2019,APIO,66.16,123.71,1.87,0.43,HIPERMERCADOS,2019,8
08-2019,COLIFLOR,76.05,128.9,1.69,0.26,HIPERMERCADOS,2019,8
08-2019,VERD./HORT. IV GAMA,1952.78,6134.2,3.14,10.46,HIPERMERCADOS,2019,8
08-2019,PUERRO,165.52,585.2,3.54,0.02,HIPERMERCADOS,2019,8
09-2019,TOTAL PATATAS,10589.02,10735.83,1.01,14.87,HIPERMERCADOS,2019,9
09-2019,PATATAS FRESCAS,6152.38,5605.54,0.91,9.48,HIPERMERCADOS,2019,9
09-2019,PATATAS CONGELADAS,450.65,678.45,1.51,1.31,HIPERMERCADOS,2019,9
09-2019,PATATAS PROCESADAS,797.2,4451.84,5.58,8.25,HIPERMERCADOS,2019,9
09-2019,PATATAS FRITAS,596.72,4141.63,6.94,0.77,HIPERMERCADOS,2019,9
09-2019,T.HORTALIZAS FRESCAS,15947.42,32156.0,2.02,2.63,HIPERMERCADOS,2019,9
09-2019,TOMATES,3791.13,6702.97,1.77,12.38,HIPERMERCADOS,2019,9
09-2019,CEBOLLAS,2249.56,2806.34,1.25,9.18,HIPERMERCADOS,2019,9
09-2019,AJOS,184.69,870.42,4.71,3.08,HIPERMERCADOS,2019,9
09-2019,COLES,291.34,437.49,0.15,1.32,HIPERMERCADOS,2019,9
09-2019,PEPINOS,753.9,922.96,1.22,4.66,HIPERMERCADOS,2019,9
09-2019,JUDIAS VERDES,246.49,884.49,3.59,2.06,HIPERMERCADOS,2019,9
09-2019,PIMIENTOS,1301.02,2780.67,2.14,8.25,HIPERMERCADOS,2019,9
09-2019,CHAMPIÑONES+O.SETAS,364.12,1475.9,4.05,3.76,HIPERMERCADOS,2019,9
09-2019,LECHUGA/ESC./ENDIVIA,1192.59,3955.76,3.32,9.95,HIPERMERCADOS,2019,9
09-2019,ESPARRAGOS,77.05,450.31,5.84,0.82,HIPERMERCADOS,2019,9
09-2019,VERDURAS DE HOJA,171.01,668.03,3.91,2.07,HIPERMERCADOS,2019,9
09-2019,BERENJENAS,405.83,653.57,1.61,2.45,HIPERMERCADOS,2019,9
09-2019,ZANAHORIAS,1202.01,1031.91,0.86,7.02,HIPERMERCADOS,2019,9
09-2019,CALABACINES,1418.34,1686.07,1.19,6.45,HIPERMERCADOS,2019,9
09-2019,OTR.HORTALIZAS/VERD.,2298.35,6829.11,2.97,1.15,HIPERMERCADOS,2019,9
09-2019,BROCOLI,379.14,818.34,2.16,2.22,HIPERMERCADOS,2019,9
09-2019,ALCACHOFAS,0.0,0.0,0.0,0.0,HIPERMERCADOS,2019,9
09-2019,APIO,111.11,205.96,1.85,0.75,HIPERMERCADOS,2019,9
09-2019,COLIFLOR,65.8,177.74,0.27,0.35,HIPERMERCADOS,2019,9
09-2019,VERD./HORT. IV GAMA,1934.13,6487.65,3.35,1.12,HIPERMERCADOS,2019,9
09-2019,PUERRO,207.54,816.9,3.94,0.26,HIPERMERCADOS,2019,9
10-2019,TOTAL PATATAS,10586.47,10603.59,0.01,14.85,HIPERMERCADOS,2019,10
10-2019,PATATAS FRESCAS,6565.97,5882.11,0.09,8.59,HIPERMERCADOS,2019,10
10-2019,PATATAS CONGELADAS,352.86,462.79,1.31,1.25,HIPERMERCADOS,2019,10
10-2019,PATATAS PROCESADAS,733.53,4258.69,5.81,7.93,HIPERMERCADOS,2019,10
10-2019,PATATAS FRITAS,563.17,3971.78,7.05,7.54,HIPERMERCADOS,2019,10
10-2019,T.HORTALIZAS FRESCAS,16486.88,33350.45,2.02,26.94,HIPERMERCADOS,2019,10
10-2019,TOMATES,3558.97,6357.58,1.79,12.95,HIPERMERCADOS,2019,10
10-2019,CEBOLLAS,2125.45,2722.91,1.28,8.34,HIPERMERCADOS,2019,10
10-2019,AJOS,199.07,1011.38,5.08,3.05,HIPERMERCADOS,2019,10
10-2019,COLES,310.12,352.0,1.14,1.28,HIPERMERCADOS,2019,10
10-2019,PEPINOS,591.61,738.74,1.25,3.66,HIPERMERCADOS,2019,10
10-2019,JUDIAS VERDES,365.12,1448.11,3.97,2.68,HIPERMERCADOS,2019,10
10-2019,PIMIENTOS,1533.05,2589.47,1.69,9.02,HIPERMERCADOS,2019,10
10-2019,CHAMPIÑONES+O.SETAS,412.71,1874.77,4.54,4.06,HIPERMERCADOS,2019,10
10-2019,LECHUGA/ESC./ENDIVIA,1084.27,3908.0,0.36,9.51,HIPERMERCADOS,2019,10
10-2019,ESPARRAGOS,74.32,520.79,7.01,0.92,HIPERMERCADOS,2019,10
10-2019,VERDURAS DE HOJA,173.02,633.81,3.66,0.19,HIPERMERCADOS,2019,10
10-2019,BERENJENAS,633.66,992.5,1.57,3.81,HIPERMERCADOS,2019,10
10-2019,ZANAHORIAS,1288.58,1107.54,0.86,6.97,HIPERMERCADOS,2019,10
10-2019,CALABACINES,1596.57,1905.53,1.19,6.79,HIPERMERCADOS,2019,10
10-2019,OTR.HORTALIZAS/VERD.,2540.36,7187.32,2.83,12.21,HIPERMERCADOS,2019,10
10-2019,BROCOLI,378.25,773.15,2.04,2.16,HIPERMERCADOS,2019,10
10-2019,ALCACHOFAS,6.98,18.4,2.64,0.03,HIPERMERCADOS,2019,10
10-2019,APIO,162.19,293.47,1.81,1.01,HIPERMERCADOS,2019,10
10-2019,COLIFLOR,54.69,142.71,2.61,0.32,HIPERMERCADOS,2019,10
10-2019,VERD./HORT. IV GAMA,2370.46,6764.74,2.85,11.03,HIPERMERCADOS,2019,10
10-2019,PUERRO,291.89,907.71,3.11,0.03,HIPERMERCADOS,2019,10
11-2019,TOTAL PATATAS,11234.91,11717.19,1.04,1.49,HIPERMERCADOS,2019,11
11-2019,PATATAS FRESCAS,6761.58,6221.63,0.92,8.66,HIPERMERCADOS,2019,11
11-2019,PATATAS CONGELADAS,449.56,614.3,1.37,1.48,HIPERMERCADOS,2019,11
11-2019,PATATAS PROCESADAS,804.75,4881.27,6.07,8.25,HIPERMERCADOS,2019,11
11-2019,PATATAS FRITAS,632.61,4630.43,7.32,7.84,HIPERMERCADOS,2019,11
11-2019,T.HORTALIZAS FRESCAS,16993.23,33981.25,0.02,27.16,HIPERMERCADOS,2019,11
11-2019,TOMATES,3140.57,5635.36,1.79,11.32,HIPERMERCADOS,2019,11
11-2019,CEBOLLAS,2349.73,3016.17,1.28,8.74,HIPERMERCADOS,2019,11
11-2019,AJOS,241.56,1167.62,4.83,3.65,HIPERMERCADOS,2019,11
11-2019,COLES,660.03,815.89,1.24,2.16,HIPERMERCADOS,2019,11
11-2019,PEPINOS,423.41,575.12,1.36,2.34,HIPERMERCADOS,2019,11
11-2019,JUDIAS VERDES,311.45,1068.41,3.43,2.28,HIPERMERCADOS,2019,11
11-2019,PIMIENTOS,1363.83,2502.89,1.84,8.25,HIPERMERCADOS,2019,11
11-2019,CHAMPIÑONES+O.SETAS,403.6,1741.57,4.32,4.32,HIPERMERCADOS,2019,11
11-2019,LECHUGA/ESC./ENDIVIA,996.68,3640.2,3.65,8.68,HIPERMERCADOS,2019,11
11-2019,ESPARRAGOS,92.94,556.63,5.99,0.93,HIPERMERCADOS,2019,11
11-2019,VERDURAS DE HOJA,247.59,842.36,0.34,2.33,HIPERMERCADOS,2019,11
11-2019,BERENJENAS,542.15,800.36,1.48,3.11,HIPERMERCADOS,2019,11
11-2019,ZANAHORIAS,1343.91,1228.98,0.91,7.11,HIPERMERCADOS,2019,11
11-2019,CALABACINES,1557.27,2000.92,1.28,7.06,HIPERMERCADOS,2019,11
11-2019,OTR.HORTALIZAS/VERD.,3318.51,8388.77,2.53,13.37,HIPERMERCADOS,2019,11
11-2019,BROCOLI,483.23,862.09,1.78,2.61,HIPERMERCADOS,2019,11
11-2019,ALCACHOFAS,80.47,174.56,2.17,0.68,HIPERMERCADOS,2019,11
11-2019,APIO,134.37,239.24,1.78,0.84,HIPERMERCADOS,2019,11
11-2019,COLIFLOR,98.8,178.33,0.18,0.44,HIPERMERCADOS,2019,11
11-2019,VERD./HORT. IV GAMA,1986.13,6828.68,3.44,10.57,HIPERMERCADOS,2019,11
11-2019,PUERRO,304.45,931.51,3.06,2.96,HIPERMERCADOS,2019,11
12-2019,TOTAL PATATAS,11066.67,11533.11,1.04,16.25,HIPERMERCADOS,2019,12
12-2019,PATATAS FRESCAS,6368.39,5926.52,0.93,8.71,HIPERMERCADOS,2019,12
12-2019,PATATAS CONGELADAS,373.46,548.11,1.47,1.59,HIPERMERCADOS,2019,12
12-2019,PATATAS PROCESADAS,864.96,5058.48,5.85,9.84,HIPERMERCADOS,2019,12
12-2019,PATATAS FRITAS,645.95,4705.79,7.29,9.33,HIPERMERCADOS,2019,12
12-2019,T.HORTALIZAS FRESCAS,15891.79,34276.24,2.16,28.92,HIPERMERCADOS,2019,12
12-2019,TOMATES,2827.98,5560.93,1.97,11.62,HIPERMERCADOS,2019,12
12-2019,CEBOLLAS,2507.92,3096.6,1.23,9.19,HIPERMERCADOS,2019,12
12-2019,AJOS,276.49,1418.85,5.13,4.65,HIPERMERCADOS,2019,12
12-2019,COLES,312.02,404.43,0.13,1.56,HIPERMERCADOS,2019,12
12-2019,PEPINOS,302.93,412.64,1.36,2.32,HIPERMERCADOS,2019,12
12-2019,JUDIAS VERDES,289.43,907.1,3.13,2.35,HIPERMERCADOS,2019,12
12-2019,PIMIENTOS,1450.18,2919.14,2.01,7.94,HIPERMERCADOS,2019,12
12-2019,CHAMPIÑONES+O.SETAS,616.09,2378.01,3.86,4.98,HIPERMERCADOS,2019,12
12-2019,LECHUGA/ESC./ENDIVIA,1126.17,4107.29,3.65,9.74,HIPERMERCADOS,2019,12
12-2019,ESPARRAGOS,59.92,337.49,5.63,0.75,HIPERMERCADOS,2019,12
12-2019,VERDURAS DE HOJA,188.25,710.79,3.78,2.37,HIPERMERCADOS,2019,12
12-2019,BERENJENAS,460.12,700.43,1.52,2.37,HIPERMERCADOS,2019,12
12-2019,ZANAHORIAS,1272.22,1076.78,0.85,6.87,HIPERMERCADOS,2019,12
12-2019,CALABACINES,1340.22,2117.51,1.58,6.23,HIPERMERCADOS,2019,12
12-2019,OTR.HORTALIZAS/VERD.,2861.84,8128.27,2.84,13.42,HIPERMERCADOS,2019,12
12-2019,BROCOLI,457.83,903.12,1.97,2.52,HIPERMERCADOS,2019,12
12-2019,ALCACHOFAS,147.65,390.03,2.64,0.59,HIPERMERCADOS,2019,12
12-2019,APIO,100.92,208.6,2.07,0.86,HIPERMERCADOS,2019,12
12-2019,COLIFLOR,106.62,180.53,1.69,0.48,HIPERMERCADOS,2019,12
12-2019,VERD./HORT. IV GAMA,1931.43,6440.59,3.33,10.31,HIPERMERCADOS,2019,12
12-2019,PUERRO,302.77,1151.42,0.38,0.36,HIPERMERCADOS,2019,12
01-2020,TOTAL PATATAS,10939.3,11137.81,1.02,14.91,HIPERMERCADOS,2020,1
01-2020,PATATAS FRESCAS,6573.56,5857.83,0.89,8.61,HIPERMERCADOS,2020,1
01-2020,PATATAS CONGELADAS,394.87,605.1,1.53,1.47,HIPERMERCADOS,2020,1
01-2020,PATATAS PROCESADAS,794.17,4674.89,5.89,8.49,HIPERMERCADOS,2020,1
01-2020,PATATAS FRITAS,628.2,4435.92,7.06,7.97,HIPERMERCADOS,2020,1
01-2020,T.HORTALIZAS FRESCAS,17354.82,36954.11,2.13,28.49,HIPERMERCADOS,2020,1
01-2020,TOMATES,3310.49,6313.35,1.91,12.09,HIPERMERCADOS,2020,1
01-2020,CEBOLLAS,2561.18,3299.69,1.29,9.64,HIPERMERCADOS,2020,1
01-2020,AJOS,234.85,1199.98,5.11,3.82,HIPERMERCADOS,2020,1
01-2020,COLES,479.02,618.93,1.29,2.05,HIPERMERCADOS,2020,1
01-2020,PEPINOS,333.97,523.83,1.57,2.83,HIPERMERCADOS,2020,1
01-2020,JUDIAS VERDES,372.25,1162.19,3.12,2.89,HIPERMERCADOS,2020,1
01-2020,PIMIENTOS,1476.44,3000.92,2.03,9.01,HIPERMERCADOS,2020,1
01-2020,CHAMPIÑONES+O.SETAS,436.12,1836.83,4.21,4.59,HIPERMERCADOS,2020,1
01-2020,LECHUGA/ESC./ENDIVIA,1133.48,4023.76,3.55,9.77,HIPERMERCADOS,2020,1
01-2020,ESPARRAGOS,122.03,450.42,3.69,0.76,HIPERMERCADOS,2020,1
01-2020,VERDURAS DE HOJA,279.8,969.18,3.46,2.75,HIPERMERCADOS,2020,1
01-2020,BERENJENAS,413.59,823.74,1.99,2.97,HIPERMERCADOS,2020,1
01-2020,ZANAHORIAS,1568.26,1353.43,0.86,8.38,HIPERMERCADOS,2020,1
01-2020,CALABACINES,1379.6,2300.52,1.67,7.01,HIPERMERCADOS,2020,1
01-2020,OTR.HORTALIZAS/VERD.,3253.75,9077.34,2.79,1.37,HIPERMERCADOS,2020,1
01-2020,BROCOLI,415.68,981.72,2.36,2.47,HIPERMERCADOS,2020,1
01-2020,ALCACHOFAS,320.65,858.19,2.68,1.55,HIPERMERCADOS,2020,1
01-2020,APIO,180.58,249.73,1.38,0.85,HIPERMERCADOS,2020,1
01-2020,COLIFLOR,82.91,175.65,2.12,0.46,HIPERMERCADOS,2020,1
01-2020,VERD./HORT. IV GAMA,2250.81,7468.16,3.32,11.66,HIPERMERCADOS,2020,1
01-2020,PUERRO,352.77,1003.74,2.85,3.23,HIPERMERCADOS,2020,1
02-2020,TOTAL PATATAS,11203.44,11463.59,1.02,14.83,HIPERMERCADOS,2020,2
02-2020,PATATAS FRESCAS,6798.04,6102.81,0.09,8.22,HIPERMERCADOS,2020,2
02-2020,PATATAS CONGELADAS,308.41,456.98,1.48,1.09,HIPERMERCADOS,2020,2
02-2020,PATATAS PROCESADAS,819.4,490.38,5.98,8.47,HIPERMERCADOS,2020,2
02-2020,PATATAS FRITAS,588.18,4519.07,7.68,7.75,HIPERMERCADOS,2020,2
02-2020,T.HORTALIZAS FRESCAS,17373.15,3507.86,2.02,26.52,HIPERMERCADOS,2020,2
02-2020,TOMATES,3430.07,6019.03,1.75,12.03,HIPERMERCADOS,2020,2
02-2020,CEBOLLAS,2509.84,3098.74,1.23,9.11,HIPERMERCADOS,2020,2
02-2020,AJOS,255.15,1235.19,4.84,3.72,HIPERMERCADOS,2020,2
02-2020,COLES,496.6,605.92,1.22,0.22,HIPERMERCADOS,2020,2
02-2020,PEPINOS,354.01,572.71,1.62,2.79,HIPERMERCADOS,2020,2
02-2020,JUDIAS VERDES,351.31,1195.55,0.34,2.21,HIPERMERCADOS,2020,2
02-2020,PIMIENTOS,1343.71,2875.94,2.14,7.74,HIPERMERCADOS,2020,2
02-2020,CHAMPIÑONES+O.SETAS,362.54,1651.61,4.56,3.55,HIPERMERCADOS,2020,2
02-2020,LECHUGA/ESC./ENDIVIA,1134.72,3915.67,3.45,9.12,HIPERMERCADOS,2020,2
02-2020,ESPARRAGOS,88.09,418.69,4.75,0.79,HIPERMERCADOS,2020,2
02-2020,VERDURAS DE HOJA,265.55,888.1,3.34,2.47,HIPERMERCADOS,2020,2
02-2020,BERENJENAS,423.45,815.07,1.92,2.71,HIPERMERCADOS,2020,2
02-2020,ZANAHORIAS,1204.99,108.59,0.09,6.45,HIPERMERCADOS,2020,2
02-2020,CALABACINES,1596.44,2221.65,1.39,0.66,HIPERMERCADOS,2020,2
02-2020,OTR.HORTALIZAS/VERD.,3556.69,8478.83,2.38,12.74,HIPERMERCADOS,2020,2
02-2020,BROCOLI,539.61,989.8,1.83,2.48,HIPERMERCADOS,2020,2
02-2020,ALCACHOFAS,609.08,1140.96,1.87,2.82,HIPERMERCADOS,2020,2
02-2020,APIO,114.44,200.58,1.75,0.69,HIPERMERCADOS,2020,2
02-2020,COLIFLOR,131.66,239.09,1.82,0.46,HIPERMERCADOS,2020,2
02-2020,VERD./HORT. IV GAMA,2006.54,6380.75,3.18,10.34,HIPERMERCADOS,2020,2
02-2020,PUERRO,265.1,784.06,2.96,2.65,HIPERMERCADOS,2020,2
03-2020,TOTAL PATATAS,15203.59,16228.21,1.07,16.98,HIPERMERCADOS,2020,3
03-2020,PATATAS FRESCAS,8925.52,8545.84,0.96,10.28,HIPERMERCADOS,2020,3
03-2020,PATATAS CONGELADAS,640.72,842.46,1.31,1.73,HIPERMERCADOS,2020,3
03-2020,PATATAS PROCESADAS,1127.47,6839.9,6.07,10.39,HIPERMERCADOS,2020,3
03-2020,PATATAS FRITAS,834.11,6395.02,7.67,9.73,HIPERMERCADOS,2020,3
03-2020,T.HORTALIZAS FRESCAS,20909.08,42590.55,2.04,29.22,HIPERMERCADOS,2020,3
03-2020,TOMATES,4026.01,6710.23,1.67,14.76,HIPERMERCADOS,2020,3
03-2020,CEBOLLAS,3250.18,4348.48,1.34,11.69,HIPERMERCADOS,2020,3
03-2020,AJOS,312.62,1637.53,5.24,4.71,HIPERMERCADOS,2020,3
03-2020,COLES,462.84,535.58,1.16,0.19,HIPERMERCADOS,2020,3
03-2020,PEPINOS,502.49,816.71,1.63,2.84,HIPERMERCADOS,2020,3
03-2020,JUDIAS VERDES,452.76,1478.51,3.27,3.19,HIPERMERCADOS,2020,3
03-2020,PIMIENTOS,1964.34,4226.51,2.15,10.46,HIPERMERCADOS,2020,3
03-2020,CHAMPIÑONES+O.SETAS,452.54,2052.13,4.53,4.74,HIPERMERCADOS,2020,3
03-2020,LECHUGA/ESC./ENDIVIA,1328.9,4330.64,3.26,10.77,HIPERMERCADOS,2020,3
03-2020,ESPARRAGOS,180.31,692.35,3.84,1.48,HIPERMERCADOS,2020,3
03-2020,VERDURAS DE HOJA,318.78,1026.64,3.22,2.99,HIPERMERCADOS,2020,3
03-2020,BERENJENAS,576.49,987.83,1.71,3.93,HIPERMERCADOS,2020,3
03-2020,ZANAHORIAS,1604.13,1448.12,0.09,0.85,HIPERMERCADOS,2020,3
03-2020,CALABACINES,1860.68,2767.79,1.49,8.17,HIPERMERCADOS,2020,3
03-2020,OTR.HORTALIZAS/VERD.,3616.01,9531.5,2.64,14.21,HIPERMERCADOS,2020,3
03-2020,BROCOLI,653.1,1098.43,1.68,2.79,HIPERMERCADOS,2020,3
03-2020,ALCACHOFAS,526.02,839.59,0.16,2.54,HIPERMERCADOS,2020,3
03-2020,APIO,107.89,228.12,2.11,0.88,HIPERMERCADOS,2020,3
03-2020,COLIFLOR,133.15,271.65,2.04,0.05,HIPERMERCADOS,2020,3
03-2020,VERD./HORT. IV GAMA,2174.45,7561.59,3.48,11.87,HIPERMERCADOS,2020,3
03-2020,PUERRO,359.2,1147.08,3.19,3.63,HIPERMERCADOS,2020,3
04-2020,TOTAL PATATAS,15041.11,16267.9,1.08,16.06,HIPERMERCADOS,2020,4
04-2020,PATATAS FRESCAS,8869.56,8257.55,0.93,9.72,HIPERMERCADOS,2020,4
04-2020,PATATAS CONGELADAS,584.5,771.57,1.32,1.63,HIPERMERCADOS,2020,4
04-2020,PATATAS PROCESADAS,1117.41,7238.78,6.48,10.45,HIPERMERCADOS,2020,4
04-2020,PATATAS FRITAS,911.64,6935.48,7.61,1.01,HIPERMERCADOS,2020,4
04-2020,T.HORTALIZAS FRESCAS,24713.62,51766.87,2.09,26.91,HIPERMERCADOS,2020,4
04-2020,TOMATES,4946.49,9084.45,1.84,15.57,HIPERMERCADOS,2020,4
04-2020,CEBOLLAS,3330.28,4897.94,1.47,1.16,HIPERMERCADOS,2020,4
04-2020,AJOS,289.55,1488.91,5.14,4.65,HIPERMERCADOS,2020,4
04-2020,COLES,692.97,770.41,1.11,2.32,HIPERMERCADOS,2020,4
04-2020,PEPINOS,728.61,1068.11,1.47,4.25,HIPERMERCADOS,2020,4
04-2020,JUDIAS VERDES,541.63,1983.98,3.66,3.42,HIPERMERCADOS,2020,4
04-2020,PIMIENTOS,2109.48,5071.73,0.24,10.29,HIPERMERCADOS,2020,4
04-2020,CHAMPIÑONES+O.SETAS,671.34,2877.59,4.29,5.21,HIPERMERCADOS,2020,4
04-2020,LECHUGA/ESC./ENDIVIA,1504.74,5002.42,3.32,10.49,HIPERMERCADOS,2020,4
